,message,label
387028,@LonLonRaanch ,0
387172,Is now baptized!  we have an awesome god.,0
387363,OMG it feels so good to take that damn girdle off... You skinny bitches don't know nothing about that kind of pain... Lucky You ,0
387434,in ecktown city.... fireworks... niice!! and then watching dvds!! and then... good night ,0
387442,@YourStylist There is no difference lol Kabbalah is the mystical side of Judaism that's all ,0
387617,is bored. but shit happens. Wanna just call quits now. BUT LEEDS ,0
387628,@joshpm i do not ... DM it to meee pleaseee ,0
387711,@Jayme1988 .. with a bat up her nightdress ,0
387915,@kimkardashian http://twitpic.com/3gvq1 - You poor thing! Use a bronzer  You still look great!,0
388025,"L and I had a great time rowing on the Avon at Bath and she has learnt to row! Now cooking dinner, about to watch House  Feel knackered.",0
388102,@reba I watched the movie &quot;Australia&quot; a while ago...its a good movie..Nicole is wicked good in it. ,0
388106,...so one of these days i'm gonna learn how to properly tie a chicken ,0
388269,at Amanda's and Grandma's birffday party lol. Rockin' out on my guitar  (No not guitar hero guitar!),0
388288,"@MyNameIsIngrid wow, the sun... almost as beatiful as you  &lt;3",0
388398,Just experienced the world's largest Hershey's bar ,0
388674,@ChrisandCal I'm gonna check them out online tmrw! ,0
388750,Please! Vote For florencia @more__colors and for me obviesly  They Need Wins MTVLA!! Please!! ,0
388756,"All day Im at home and Im studying...soo fuckin' boring,but tomorrow will be fun!go to bed now - good night everyone - ttyl  x0x0",0
389013,@EllieKaulitz you look so pretty in your gown!  summer*09,0
389026,@jenkellytisdale where can we vote? ,0
389094,@crazycool2009 LOL kk  your a cuteeeh,0
389113,Hey @souljaboytellem  SUPERMAN!!! Woooo i'll Help ya   (souljaboytellem live &gt; http://ustre.am/2UhS),0
389121,Watching goldmember  http://myloc.me/2d4X,0
389168,"@BoulderCoaching Hi Scott! I'm reading your book now. It's very, very good!! I'll start making my Affirmations Box tomorrow! Thanks! ",0
389177,@Dannymcfly 19th june baby! ,0
389191,"@AbbyNormal If you hit a pedestrian, make it count!   Be careful.",0
389225,doesn't know what to do :S. Thinks paramore should come to newcastle very soon ,0
389229,@janie_crawford ha...yes ma'am...been branding myself for a while...thanks much..im honored u appreciate ,0
389264,@benefico you should have said something to him! ,0
389363,@BlueEyedGirl18 Thanks for the follow  (um),0
389429,"Just back from a lightening visit to Dublin, my brand new baby niece is a peach  That just wasn't enough time... ",0
389489,@LottiMorgan Not today  But soon!,0
389727,@pinkelephantpun Books on tape or cd makes the drive interesting. Hope this helps ,0
389752,"@kelsol24 You are a very bright and confident woman, Kelsey, you will be fine.  ",0
389766,@ksymmonds @SarahSymmonds My pleasure - great site - use it a lot for me iPhone ringtones ,0
389817,@sam_h786 just got in from work so no sun today for me but gas a good day ,0
389904,@falakk not at all ji - i'm sure you will enlighten me ,0
389913,"If he were Orlando Cabrera, he would call up to the press box and have it changed. ",0
389996,Who's going dancing tonight?? WE MiGHT GO!!! ,0
390111,"@dannyatticus aha, I love the sunshine it covers everything in a beautiful golden feeling ",0
390161,"@youquit awesome, ^5! i got my macbook last year for my graduation ",0
390169,http://twitter.com/ashleytisdale Good Luck Ashley!!!! I love you... from Bolivia! ,0
390450,"@adamrocks Oh you've watched 3 already, awesome ",0
390457,"AlguÃ©m aÃ­ assiste a sÃ©rie Supernatural? See this, is amazing: http://bit.ly/LvI48  ",0
390526,Had fun at the baby shower....I have procrastinated long enough. Time to write my paper. Maybe! ,0
390638,@davashmava i love you girl! you's my favorite!!! and you need to go out with angel already  lol you love me i know,0
390669,"@benjaminbirdsng -- Hey Ben, Its David Berrys daughter Breana from South Boston! Keep in touch!  Love you guys! Yall did great.",0
390880,http://twitpic.com/6cxe7 - 0h! Yeah! the New Moon poster! great ,0
390993,get a grip and get out your safe from the weight of the world just take a second to set things straight... ,0
391131,"@uwillbeheard yup, from your comp. to the right of the tweet where u fav it, there's a trashcan ",0
391212,@techchat hola. ,0
391281,"@apryll_lopez Hmm..that's some kind of logical thinking your husband has there! Sounds like something mine would suggest, too! ",0
391409,"Hanging out with Whitney, drinking margaritas, and getting ready to grill out!! ",0
391630,@theotamsmusic Hi Theo ! Will you be stopping in Montreal on your tour ? I'd love to catch one of your shows ,0
391696,"i see the sun peeking already, hoping this week is a lot brighter ",0
391749,I'm excited...I get to meet up with the breeder later today to check out the puppies so I can decided which pup I want.  I can't wait.,0
392045,@vicjustice heyy vic  how are you? miss you girl,0
392192,#3wordsduringsex u nasty boy  lmfao,0
392423,artfest  come onn dowwwn haha,0
392427,"@Syrafex Thanks! a couple of wee bits, but not much. I swapped woody allen for a reconstructed Joan of Arc Ladybird book, though ",0
392487,Watching my girlfriend having as much fun as my daughter on the Slip-N-Slide. Time for a water balloon fight now. Their going down now. ,0
392573,@bfmvofficial Keep up the hard work ,0
392911,@totalgunner ahhhhhhh. so hopefully mine will eventually pop up then. good to know ,0
392938,aches after working out....off to my brothers for Raph to swim in the doggie swimming pool he got ,0
392981,Welcome back hon ,0
393000,@colelove My day is going good! Its hott outside!!  Love this summer weather.,0
393022,"@curiouslt Oh, crap. I said that, too. Still, that Alton Brown idea made me laugh pretty hard. ",0
393096,I have a lot designing to do today. BRING ON THE CHALLENGE BABY! haha. ,0
393144,We are driving over water !! On our way to westkapelle !! Dem a bleach ,0
393228,Got my BB bac!!! Now I can function ,0
393231,Ok Im gone for real this time bbl Thanks again to all my new and old followers we are twit fam  ,0
393276,@cjlambert yeh im not so much into his 'hotness' as his embarrassing of Mr English's decision to irrationally stop saving for super ,0
393517,@jessalynB - Congrats on your graduation  Same to Karl. Love you guys,0
393654,"@himynameislize lol. Well, get used to it, love, because I love you! ",0
393739,@MATTHARDYBRAND u are def the hottest WWE superstar ,0
394049,"aha, everyone seems to be dead hot, im alright ",0
394069,"@teemwilliams nice and quiet here, ",0
394153,Just got homeeeee whaaaatsss goodddd???? ,0
394229,@TiffCollegHill6 umm u have to click where it says following above someones photo ,0
394533,@d4v3c00k Dave &quot;The Cat&quot; Cook  lands on his feet and has 9 lives!,0
394594,Update #400 W.O.W. shocker!! So this goes out to anyone and everyone that is doing exams at the moment  Good luck.. I'll be there with you,0
394610,@BerrymanGirl1 Talking to you and with another friend and listen Coldplay ,0
394919,I'm kinda sleepy. might go and read #eclipse and then sleep. ,0
395150,Have you Gone Loopy? http://short.to/azh6 Group Loop has 5 programs combined for success.....Come join us and start living your Dream ,0
395240,@bluthngsx no i love you ,0
395260,@Teshonna AWWW!!!!! What a blessing!  Congratulations!!!,0
395274,"All done! Played really well, shot 75  going to get lunch",0
396006,I am in love with Anna Percy and Ben Birnbaum ,0
396039,@StreetEtiquette Woo! Like to believe our baby TWEET to @StylishWanderer helps! She has a great eye. ,0
396062,@earthXplorer http://twitpic.com/6bz8u - There she is  sooooo adorable!,0
396177,"@robotjohnny Really? Good for you! Now you have to build it first, don't ya.  I'm sure &quot;what to paint&quot; will be easy for you!",0
396265,Just had an awesome Sunday evening out  cider and curry= nom ,0
396291,Bout to make some cake and paint signs for my friends car wash! Yeah for choco cake!! ,0
396419,"@ikelovegreen welcome to our world, where the baddest bitch$$ roam ",0
396442,I'm SO hungry! Thank goodness it's almost dinner time! Got to get ready for school tomorrow. Oh wait...it's summer time!!! LOL ,0
396623,@CiaraTG - Really now ,0
396628,Rocking out  lol,0
396680,"@elizabeth_anna lmfao no thanks, in bed watching harry potter for the night im content  i think ive polluted my brain enough for the wknd",0
396705,@KatMcGraw  yayy thanks hah,0
396805,"EstÃ¡ a comeÃ§ar o 'Poltergeist' (Tobe Hooper, 1982) no canal Hollywood! Acho que vou ficar a ver ",0
396936,i cant wait to blow people out of the water with my new stuff.... i have the most amazing people around me now  head down tail up.,0
396951,"Picking up Marie, then heading out to SB for Jubilee Srvc. X-pecting gr8 things 2nite!!!! ",0
397078,This day off has been F-A-N-tastic! ,0
397114,"@YoungQ Hope you're not missing Va Bch, DC, Jones Bch or PNC!!! Just sayin ",0
397134,@StylistsForum Thanks for helping to spread the word about the book. ,0
397305,@Tyrese4ReaL Have fun at the mtv movie awards.  ,0
397382,dusk in newport  http://sml.vg/wUNpku,0
397660,Gonna watch the MTV Movie Awards ,0
397792,@whitneyhess That sounds like a GREAT idea. I think I will do the same ,0
398008,I'm so nauseous.  And its so beautiful today ahhhhh ,0
398088,Song Of The Day..... RUN DON'T WALK by HEY MONDAY.... cassadee rocks out like 24/7 love her ,0
398134,queens bday! yuss no stats!  but its so cold!!! wtf?! stupid NZ weather! &gt;&lt;,0
398250,Gerald is perrrfect ,0
398378,welcome my new followers ,0
398504,afternoon with rowan and sage in the kiddie pool! good times  #fb,0
398583,is so ready to see the new moon trailer ,0
398807,@Samush Allah sarki. Say &quot;hi&quot; to Bee for me ,0
398820,"@FrankieTheSats yaa, love you and dougie as a couple! happiness ",0
398841,I am 4 followers away from 200..let's make it happen people..ty for 2 of u that r following me ,0
399096,The race was awesome!  finally saw jimmie win one in person!,0
399295,Went shopping try to get things fixed Yo my shit went BOOM  I trapped the wrong program Oop's Blue sky shining at me Nothing but blue sky,0
399414,@therealTiffany lol make sure ur drawer spits ur shorts back out cause u'll need em wen u come 2 Hawaii LOL so hot &amp; humid blah!!  rock on,0
399516,@calvarezHIS Yummmmmm! ,0
399534,"Just got back from a great weekend in Destin, FL...ahh mini vacations are amazing ",0
399634,wooh! June1.. its raining outside.. T_T first day of school.. elem and high school.. ,0
399642,"@DAChesterFrench ah, livin the life  and what a sweet life it is",0
399688,"@djenvy LMFAO!  Mommy knows best hunny.  And every woman needs Louis and Gucci sweetie, its like a right  LOL.",0
399813,Night at the museum was fun but was way loopholey.  summer '09 lookin' fine. ;],0
399926,is rebooting relic and hoping to 'see' @vmadly b/f going face down.  :p  It's been a loooong wonderful weekend.  ,0
400234,take a giant step out of your mind ,0
400552,"mtv movie awards tonite!!! new moon trailer premieres  whoo,excited!",0
400583,@MeLaMachinko I know who I need to go to when I need something put on blast.  Read your Ashanti Blog today. Hilarious!,0
400703,watching the hills season finale &amp; then the mtv movie awards! ,0
400724,watching the hills finale and eating some mac n chesse yumnomnom ,0
400745,@kdelarue going to? already has. please don't add to the noise ,0
400778,"@sabowtage13 if i believed you, i'd be there in a second ",0
400865,@Simplicity2202 Love it Bo! You sing it so well. Damn you you talented bastard! ,0
401044,Enjoying the aroma of fresh cut grass.... and a beer   need to go buy The Shack,0
401083,"@gdeberti Thank you, i'm just now getting to check it out ",0
401380,@YourRockerChic Me too!  ,0
401476,"went for a 4 hour drive today listening to music, then went hiking, now watching tv and then going to workout ",0
401497,"@slytherinbunney I did TONS of research &amp; within the variables (some models not being available in DK yet, for instance) it was the best! ",0
401580,Ding Alil Ryming Thinking Nd Writing  Music s the best ting ever ,0
401679,"reminder: it is a very good idea to stay on the STREET while driving, instead of the sidewalk ",0
401721,@bloolizard any restaurant would be more legit if they had chavelas ,0
401741,On Myspace ,0
401753,well SOMEONE *cough*momo*cough* wont do my homework for me  so i have to do it myself. haha,0
401759,@k_hack I'll have the EP artwork for you tomorrow. ,0
401799,@kristenstewart9 I hope you have a great time. ,0
401924,"@dangitstiarex3, I'm with @thatgirrllauren's house, and we both miss you! ",0
402019,Spent two hours in the garden. Got a few battle scars. Spent the weekend with grandy cos nan's in oz for a few days. Relaxing  #fb,0
